Topic,Words,Frequency,Timestamp
339,"cirt, ion, carbon, radiotherapy, photon",5,2020.0
340,"acidosis, lactate, lactic, galloflavin, mct1",3,2020.0
341,"tsc, syndromes, tuberous, sclerosis, inherited",3,2020.0
342,"ffx, costs, costeffectiveness, ag, halozyme",2,2020.0
343,"exosome, exosomes, pvt1, repopulation, exosomal",5,2020.0
344,"col6a3, collagen, moderate, strongly, 7667",1,2020.0
345,"resveratrol, naf1, hif1, pscs, nfb",4,2020.0
346,"gcsf, aortitis, neutropenia, pegfilgrastim, fn",7,2020.0
347,"hrd, ibrca12i, biallelic, gloh, nonibrca12iassociated",2,2020.0
348,"sumo, sumoylation, myc, dependencies, hyperactivation",1,2020.0
349,"betablockers, betablocker, rasbs, blockers, reninangiotensin",3,2020.0
350,"sirt6, b12qb, activators, structureactivity, 21benzofuran2ylinidiphenylmethyl",1,2020.0
351,"ccc, gbc, bacterial, bile, biliary",2,2020.0
352,"ire, electroporation, irreversible, nivolumab, tsn",3,2020.0
353,"crept, protac, arvnp, prtc, chimera",3,2020.0
354,"itpn, tubulopapillary, intraductal, neoplasm, duct",5,2020.0
355,"mercury, metals, cd, cadmium, insulin",3,2020.0
356,"tati, spd1, spdl1, tat2, stati",6,2020.0
357,"ki67, hotspot, pi, image, pimc",4,2020.0
358,"hypercalcemia, calcitriol, parathyroid, hyperparathyroidism, pthrp",3,2020.0
359,"mvi, mvd, microvascular, ajcc, cm",2,2020.0
360,"ln, lymphadenectomy, pbn, lns, dissection",2,2020.0
361,"familial, advice, hereditary, practice, screening",3,2020.0
362,"itgb6, itgb1, itgb5, itgb, overexpressions",1,2020.0
363,"ibd, psc, acd, pscibd, aat",3,2020.0
364,"patientreported, ga, adults, impairments, 52204",1,2020.0
365,"radiomics, radiomic, nfpnets, nonfunctioning, grade",4,2020.0
366,"anxa1, anxa2, annexin, octapeptide, hs",4,2020.0
367,"dicer, colitisassociated, ang, pkd, colitis",3,2020.0
369,"crt, rectal, larc, fluoropyrimidinebased, pcr",2,2020.0
370,"ascites, denver, ascitic, shunt, peritoneovenous",2,2020.0
372,"berberine, bbr, citrate, vesicles, fatty",2,2020.0
374,"hepatitis, immunemediated, checkpoint, icis, steroid",3,2020.0
375,"jpfr, pharmacology, iicatenin, ptbp2, extract",1,2020.0
376,"melatonin, freecasup2sup, hypoxia, stellate, 5bromo2deoxyuridine",2,2020.0
377,"aberrant, anatomy, artery, hepatic, arterial",2,2020.0
378,"hc, pppm, nhc, costs, ft",2,2020.0
379,"lamc2, lama4, lamc2nhe1, laminin, lama3",2,2020.0
380,"cxcr4, kpccxcr4ko, kpccxcr4wt, chemokine, desmoplastic",2,2020.0
381,"grading, ed, systems, 8th, pathologists",5,2020.0
382,"nivolumab, gastric, sox, courses, gastrectomy",4,2020.0
383,"adam9, cd9, adam8, secretase, propofol",3,2020.0
384,"epha2, epha10, exoepha2, dimeric, agonistic",4,2020.0
386,"nbte, endocarditis, nonbacterial, thrombotic, mitral",4,2020.0
387,"103389fonc2020541479, corrigendum, corrects, doi, article",1,2020.0
388,"bmd, osteopenia, mineral, osteosarcopenia, bone",2,2020.0
389,"tb, lymph, node, icc, hcca",3,2020.0
390,"tmem2, ha, rhamm, hyaluronan, kiaa1199",2,2020.0
392,"ido, kynurenine, cytotoxicity, ido1, degranulation",1,2020.0
393,"pheochromocytoma, adrenal, pheo, imaxi, 18ffdopa",4,2020.0
394,"sds, sbds, shwachmandiamond, neutropenia, srp54",4,2020.0
395,"aetiology, pancreatitis, iap, infected, presumed",2,2020.0
396,"coa1, crc, cytochrome, oxidase, microarray",1,2020.0
397,"cerebral, sah, trousseaus, caa, subarachnoid",2,2020.0
398,"schwannoma, schwannomas, hepatoduodenal, ligament, preoperatively",3,2020.0
399,"gpr87, plk1, eef2k, ahnak2, pda",4,2020.0
401,"umbilical, mary, sister, eyelid, nodule",9,2020.0
402,"g4, gquadruplex, 1a, 1b, quadruplex",3,2020.0
404,"kif23, kif3b, kinesin, kifc1, gc",2,2020.0
405,"nafld, extrahepatic, 95ci, pooled, tightly",1,2020.0
406,"albi, jinhua, midterm, prediction, albuminbilirubin",1,2020.0
407,"ai2, nucleatumi, nucleatum, tnfsf9, autoinducer2",1,2020.0
408,"intestinaltype, gastrictype, cdx2, ipmn, epithelia",1,2020.0
409,"silver, pjsnps, nanoparticles, dagnps, microcarpum",4,2020.0
410,"diabetes, sialosis, dep, type, exocrine",3,2020.0
411,"paln, paraaortic, palns, palnpd, palnnopd",3,2020.0
413,"bariatric, obesity, morbid, postmenopausal, mbs",1,2020.0
415,"lidocaine, nonlidocaine, analgesia, infusion, intraoperative",1,2020.0
416,"mongolian, hypovascular, hcc, noduleinnodule, inner",2,2020.0
417,"radiomics, cfim, qi, cystic, features",3,2020.0
419,"grn, histoepigenetic, network, mider, plsnet",2,2020.0
420,"vipoma, diarrhea, watery, vipomas, hypokalemia",2,2020.0
422,"elderly, mono, ntx, ivsi, lapcbrpc",2,2020.0
423,"trailr2, trail, oglcnacylation, tigatuzumab, trailmediated",3,2020.0
424,"imaging, staging, technologies, resectability, 202052246247",3,2020.0
425,"abo, blood, nono, type, figo",5,2020.0
426,"arid1a, swisnf, undifferentiated, smarcb1, smarca4",3,2020.0
427,"exomir34a, mir520b, sbf2as1, exosomes, cmtm4",4,2020.0
428,"pancreatoblastoma, pb, adult, children, fgfr",2,2020.0
429,"cxcl5, cxcr, cxcr2, subunits, cxc",4,2020.0
430,"intrahepatic, width, cholangiocarcinoma, margin, wide",1,2020.0
431,"anesthesia, propofol, desflurane, anesthetic, propofolbased",1,2020.0
433,"fiber, collagen, shg, quantification, fibrillar",4,2020.0
434,"lymphopenia, ril, asl, lymphocyte, recovery",3,2020.0
435,"radioembolization, tare, nelm, sirt, angiosomal",3,2020.0
436,"intracystic, nonmucinous, glucose, cysts, cea",2,2020.0
437,"lms, thigh, leiomyosarcoma, ligament, broad",1,2020.0
438,"conotoxin, mature, pro, conotoxins, qty",2,2020.0
439,"nrf2, 5fur, ho1, abcg2, 5fluourouracilresistant",1,2020.0
440,"bas, bile, acids, tgr5, pdacoj",2,2020.0
441,"tr1, cnps, ubiquitous, antigenspecific, eae",2,2020.0
442,"gctb, nccgctb1c1, giant, line, bone",1,2020.0
443,"sl, staging, laparoscopy, micrometastasis, radiographic",3,2020.0
444,"overweightness, pni, cwl, pni37, ipiii0001",2,2020.0
445,"cdh13, ceacam1, ecadherin, cadherin, antigenrelated",3,2020.0
446,"taa, cancerplacenta, hlaa0101, vestigiallike, vgll1",1,2020.0
447,"mn, exendin4, glp1r, pttcocyssup40supexendin4, radiolabeled",2,2020.0
448,"fiducial, placement, hydrogel, fiducials, eusguided",4,2020.0
449,"myeloid, extramedullary, sarcoma, aml, connectivesoft",1,2020.0
450,"lar, lipaseamylase, css, surgically, 087143",1,2020.0
451,"er, set, upfront, cindex, resectable",1,2020.0
453,"mesopancreas, nftbased, sma, plexus, nerve",2,2020.0
455,"liposarcoma, dedifferentiated, retroperitoneal, extirpation, mpnst",1,2020.0
456,"niche, prometastatic, liver, coopts, colonization",1,2020.0
457,"microangiopathy, eculizumab, gemcitabineassociated, thrombotic, gtma",1,2020.0
458,"lat1, amino, endothelial, vegfadependent, transporter",2,2020.0
459,"seeding, eusfna, needle, nts, tract",3,2020.0
460,"gnri, nutritional, geriatric, nomogram, index",1,2020.0
461,"atx, foxm1, foxm1atx, forkhead, foxm1mediated",1,2020.0
463,"bkfe, mucronata, rats, stz, marina",2,2020.0
464,"gbdtlr, mirnas, mirnadisease, gbdt, mirna",2,2020.0
465,"amribh, cmri, ipmns, bh3dmrcp, mural",1,2020.0
467,"perineural, pni, montecarlo, invasion, feature",1,2020.0
468,"taf, pdas, vtsubpancreaticsub, vasubarterialsub, tarsubpancreaticsub",1,2020.0
469,"rfxap, fisetin, repair, dna, h3k36",2,2020.0
470,"sox2, sox9, elevating, p21supcipsup, sox",3,2020.0
471,"ftx, kcs, fabp5, nafld, m1m2",2,2020.0
472,"mistletoe, healthrelated, extract, placebocontrolled, trial",1,2020.0
473,"pais, immune, nac, signature, nanostring",2,2020.0
474,"statins, atorvastatin, trk, ato, statin",4,2020.0
475,"conversion, urpc, microvascular, surgery, gradeiib",2,2020.0
476,"guidelines, china, esmo, edition, editioni",3,2020.0
477,"tobaccoassociated, tobacco, 20062015, slt, massachusetts",2,2020.0
478,"au, aunps, aunpptp, nps, ultrasmall",2,2020.0
481,"esophageal, sarcoidlike, lymphadenopathy, squamous, superficial",2,2020.0
482,"dpp4i, dpp4, sglt2, prc, inh",3,2020.0
483,"posterosuperior, segments, llls, laparoscopic, lrh",3,2020.0
484,"spacer, re, spacemaking, placement, enteral",3,2020.0
485,"circ0005273, klf12, klf7, golgi, krppellike",2,2020.0
486,"eno1, eno2, enolase, k394, deacetylation",2,2020.0
487,"gallbladder, gb, gbnec, gall, minen",3,2020.0
488,"duodenectomy, duodenal, polyposis, pancreaspreserving, hlppsd",4,2020.0
489,"ecca, bile, cholecystolithiasis, bas, polyps",3,2020.0
490,"collection, endoscope, secretinstimulated, suction, juice",1,2020.0
493,"guideline, guidelines, china, practice, japanese",2,2020.0
494,"aip, needle, 22gauge, eusguided, biopsy",2,2020.0
495,"desmoid, dsrct, fibromatosis, desmoidtype, report",4,2020.0
496,"isez6l2i, msup5supc, msup5supcrelated, hcc, m6a",3,2020.0
498,"st3gal, 23sts, st3gal4, st3gal3, iv",2,2020.0
503,"mtorc12, rafi, kras, mek, rafmekerk",2,2020.0
504,"subvsubsub6sub, ceacam5, integrin, tif, neoadjuvant",2,2020.0
505,"cholecystectomy, gallstone, hbpcs, gallstones, screendetected",3,2020.0
507,"il6, nlrp3, stat6, inflammasome, il6sea",4,2020.0
508,"lymphangiomas, cystic, lymphangioma, lesser, lymphoepithelial",2,2020.0
509,"ldpphrt, duodenumpreserving, pancreatichead, lpd, head",2,2020.0
510,"mgps, ddimer, 055mgl, glasgow, metaanalysis",3,2020.0
511,"ipcs, glucosamine, hadscs, hmgb1, fbs",2,2020.0
512,"apoa2atqat, apolipoprotein, apoa2i, apolipoproteins, apoe",2,2020.0
513,"mdscs, ship1, 3fas, myeloid, myeloidderived",4,2020.0
514,"durvalumab, tremelimumab, ly2510924, mogamulizumab, olaparib",4,2020.0
517,"copperta, ta, regulators, ipa, paca",1,2020.0
518,"accessory, intrapancreatic, spleen, ipas, spleens",4,2020.0
519,"gluconeogenesis, glucometabolic, glycolysis, hcc, acidosis",1,2020.0
520,"gemnab, elderly, gnp, mpc, nabpaclitaxel",2,2020.0
521,"corona, graphene, go, nanoflakes, hp",3,2020.0
525,"cf, cftr, multisystemic, fibrosis, mirnas",1,2020.0
526,"screening, cs, colonoscopy, fit, costeffectiveness",2,2020.0
527,"highsmi, lowsmi, ttf, skeletal, muscle",1,2020.0
528,"insm1, syn, cg, insulinomaassociated, cbs",2,2020.0
529,"trim37, ubiquitination, pten, aktgsk3catenin, trim21",1,2020.0
530,"srebp, scap, pck1, srebps, srebp1",2,2020.0
531,"groove, pancreatitis, masquerade, gentleman, dilatations",1,2020.0
532,"mir19, mir1246subrealsub, mir1246, rs2910164, mir146a",4,2020.0
533,"pspla1, lps1, lysops, nonhcc, atx",1,2020.0
534,"ggist, hpfs, egists, 1050, cm",2,2020.0
535,"vsnl1, cerna, gc, p2x3p2y2, gastric",2,2020.0
536,"ltme, rtme, mesorectal, rectal, excision",1,2020.0
537,"piwil4, piwil1, pirnas, piwil3, piwi",4,2020.0
538,"sirolimus, srl, lt, nonsrl, hangzhou",2,2020.0
539,"estrogen, gper, err, er, esr1",5,2020.0
540,"arnt, ahr, hydrocarbon, aryl, malat1",2,2020.0
541,"sup125supi, seed, implantation, radioactive, iodine125",2,2020.0
542,"hpdl, mitochondrial, flux, metabolic, oxygen",3,2020.0
543,"hatmscs, hcccm, mscbased, withdrawal, phenotype",1,2020.0
546,"cci, cdc, elos, derivation, complication",1,2020.0
547,"cd73, cd39, adenosine, ectonucleotidaseexpressing, a2ar",2,2020.0
548,"zinc, deficiency, ammonia, taste, metabolize",2,2020.0
550,"mir301a, hypoxiainduced, emt, tp63, hypoxic",1,2020.0
551,"ismad4i, driver, mutations, ip53i, itp53i",3,2020.0
552,"dclk1isoform2, m2macrophages, m0, tnf, macrophages",2,2020.0
553,"bintrafusp, alfa, bifunctional, traes, toripalimab",4,2020.0
556,"mir450b5p, iri, mir1283p, rnd3, injury",2,2020.0
557,"spatial, immune, periampullary, nkt, tc",4,2020.0
558,"senescence, ageingcellular, rostock, stroke, senescencerelated",2,2020.0
559,"wcrfaicr, adherence, fundamerican, recommendations, prevention",2,2020.0
560,"betalike, differentiation, lineage, enhancer, rockii",1,2020.0
561,"intravitreal, cme, implant, macular, dexamethasone",1,2020.0
562,"car, creactive, proteintoalbumin, pretreatment, ultimate",3,2020.0
563,"mast, microenvironment, tumorassociated, tissueresident, mcs",1,2020.0
564,"paschsupsup, catalase, ascorbate, latency, ehsub2subosub2sub",3,2020.0
568,"mvr, triangle, organs, multivisceral, nonmvr",1,2020.0
569,"cnapp, cnas, copynumber, svclone, cna",3,2020.0
570,"sbrt, fractionated, lrfs, cfrt, chemoradiation",2,2020.0
571,"ikbke, idelalisib, pi3k, ib, because",2,2020.0
572,"7s, phlf, reserve, recovery, posthepatectomy",1,2020.0
573,"fascin1, actinin4, panin, intraepithelial, neoplasia",1,2020.0
574,"pten, plk1, blockadesusceptible, blockadeimpassible, liptaks",1,2020.0
575,"gata6, basallike, classical, igata6i, gata4",1,2020.0
-1,"cells, of, expression, in, the",3228,2021.0
0,"robotic, opd, lpd, rpd, open",82,2021.0
1,"extract, anticancer, compounds, extracts, panc1",77,2021.0
2,"microbiota, microbiome, gut, microbial, bacteria",46,2021.0
3,"neoadjuvant, adjuvant, nat, resectable, upfront",86,2021.0
4,"segmentation, deep, learning, images, ai",51,2021.0
5,"nanoparticles, delivery, micelles, drug, release",71,2021.0
6,"lncrna, noncoding, long, lncrnas, rna",113,2021.0
7,"folfirinox, nabpaclitaxel, gemcitabine, plus, gnp",75,2021.0
8,"neuroendocrine, gastroenteropancreatic, g3, gepnens, nens",78,2021.0
9,"neuroendocrine, pnets, nfpnets, pnens, nonfunctional",70,2021.0
10,"popf, fistula, crpopf, postoperative, pd",56,2021.0
11,"biomarkers, proteins, serum, biomarker, igfbp2",44,2021.0
12,"needle, eusfna, eusfnb, needles, fnb",56,2021.0
13,"cafs, fibroblasts, caf, cancerassociated, stromal",43,2021.0
14,"epigenetic, histone, prmt5, chromatin, ezh2",43,2021.0
15,"gemcitabine, gem, resistance, nurr1, gemcitabineresistant",38,2021.0
16,"incidence, burden, agestandardized, countries, trends",23,2021.0
17,"ctdna, cfdna, circulating, dna, plasma",45,2021.0
18,"compounds, derivatives, against, compound, synthesized",33,2021.0
19,"radiomics, features, radiomic, texture, ct",31,2021.0
20,"mirnas, mir573, migration, proliferation, pc",46,2021.0
21,"methylation, dna, methylated, cpg, cfdna",45,2021.0
22,"ca199, 199, ca, cea, carbohydrate",34,2021.0
23,"disparities, black, racial, white, ses",30,2021.0
24,"pseudopapillary, spn, spns, solid, neoplasm",32,2021.0
25,"pdt, photodynamic, photothermal, nanoparticles, ptt",30,2021.0
26,"oncolytic, virus, adenovirus, viruses, viral",25,2021.0
27,"aip, autoimmune, igg4related, igg4, igg4sc",34,2021.0
28,"plans, dose, planning, motion, ptv",28,2021.0
29,"ferroptosis, iron, ferroptotic, death, peroxidation",31,2021.0
30,"organoids, organoid, pdos, patientderived, culture",23,2021.0
31,"sarcopenia, muscle, skeletal, smi, composition",26,2021.0
32,"car, cart, chimeric, antigen, solid",19,2021.0
33,"vte, thromboembolism, thrombosis, bleeding, svt",27,2021.0
34,"volume, hospitals, highvolume, hospital, mortality",36,2021.0
35,"circrnas, circular, circrna, rnas, rna",42,2021.0
36,"autophagy, autophagic, hcq, cq, chloroquine",28,2021.0
37,"insulinoma, hypoglycemia, insulinomas, insulin, hypoglycaemia",20,2021.0
38,"crlm, colorectal, metastases, liver, hepatectomy",30,2021.0
39,"dietary, intake, consumption, diet, risk",32,2021.0
40,"stent, biliary, metal, sems, obstruction",21,2021.0
41,"machine, learning, prediction, ehr, models",18,2021.0
42,"parp, parp1, parpi, olaparib, adpribose",19,2021.0
43,"singlecell, scrnaseq, sequencing, heterogeneity, rna",16,2021.0
44,"nutritional, malnutrition, nutrition, status, support",29,2021.0
45,"ipmn, intraductal, papillary, ipmns, mucinous",21,2021.0
46,"lncrnas, lncrna, signature, m6arelated, prognostic",19,2021.0
47,"vein, venous, reconstruction, pvr, pvsmv",21,2021.0
48,"cachexia, muscle, wasting, skeletal, cachectic",24,2021.0
49,"prrt, sup177supludotatate, radionuclide, peptide, neuroendocrine",25,2021.0
50,"nlr, sii, plr, ratio, prognostic",27,2021.0
51,"glycans, glycosylation, glycan, c1galt1, lectin",26,2021.0
52,"evs, vesicles, ev, sevs, extracellular",20,2021.0
53,"depression, psychological, mental, anxiety, illness",9,2021.0
54,"irinotecan, naliri, liposomal, 5fulv, sn38",15,2021.0
55,"fbxo22, ubiquitin, e3, usp14, fbxl7",18,2021.0
56,"causal, bmi, mendelian, mr, childhood",3,2021.0
57,"sbrt, stereotactic, radiation, gy, lapc",24,2021.0
58,"insulin, islets, secretion, glucose, beta",24,2021.0
59,"nerves, sympathetic, innervation, nerve, pni",12,2021.0
60,"kras, ras, inhibitors, g12c, mutated",11,2021.0
61,"hcc, signature, irgs, genes, immunerelated",18,2021.0
62,"m6a, msup6supa, regulators, modification, m6ascore",20,2021.0
63,"neoadjuvant, resectable, folfirinox, borderline, adjuvant",24,2021.0
64,"metabolic, metabolism, l2hg, glucose, glutipyran",16,2021.0
65,"gastric, gastrectomy, neoadjuvant, lagc, gc",21,2021.0
66,"hipec, peritoneal, intraperitoneal, hyperthermic, pipac",18,2021.0
67,"cca, cholangiocarcinoma, cnrip1, icc, ttyh3",10,2021.0
68,"lenvatinib, albi, tace, placebo, apatinib",14,2021.0
69,"exosomes, exo, exosome, calnuc, communication",15,2021.0
70,"channels, casup2sup, channel, orai3, clic2",16,2021.0
71,"hcc, lncrna, noncoding, long, hepatocellular",28,2021.0
72,"btc, tract, biliary, s1, btcs",13,2021.0
73,"pannets, pannet, neuroendocrine, pannens, pnet",19,2021.0
74,"ire, electroporation, irreversible, lapc, ect",23,2021.0
75,"cysts, cystic, cyst, euselti, pcls",13,2021.0
76,"msi, microsatellite, msih, mmr, mismatch",21,2021.0
77,"metabolites, metabolite, metabolomics, metabolomic, g17",16,2021.0
78,"splenic, distal, spleenpreserving, lspdp, pancreatectomy",10,2021.0
79,"ctcs, ctc, circulating, pov, blood",22,2021.0
80,"gallbladder, gbc, cholecystectomy, rl, ch",10,2021.0
81,"ceus, elastography, cheus, eus, ultrasound",21,2021.0
82,"pain, plexus, neurolysis, euscpn, celiac",20,2021.0
83,"adc, antibodydrug, gpc1adcmmae, conjugate, antibody",16,2021.0
84,"petct, fdg, suvmax, mtv, sup18supffdg",22,2021.0
85,"renal, rcc, nephrectomy, metastases, pm",21,2021.0
86,"metformin, diabetes, mellitus, antidiabetic, hdf",15,2021.0
87,"snps, gwas, polymorphism, loci, genomewide",15,2021.0
88,"screening, mammogram, individuals, detection, pce",10,2021.0
89,"aip, ct, mri, massforming, pancreatitis",16,2021.0
90,"oligometastatic, synchronous, hai, metastases, ablationchemotherapy",15,2021.0
91,"sup68supgafapi, petct, pet, sup18supffdg, fapipetct",5,2021.0
92,"genomic, sequencing, alterations, mutations, mutational",16,2021.0
93,"diabetes, dm, osa, fasting, ci",11,2021.0
94,"petct, pet, 68gadotatate, 18fdopa, 68gadotatoc",10,2021.0
95,"hcv, hepatitis, hbv, daa, antiviral",16,2021.0
96,"pandemic, covid19, lockdowns, 2020, casesmonth",13,2021.0
97,"nomogram, nomograms, calibration, lm, curve",15,2021.0
98,"captem, sunitinib, surufatinib, temozolomide, neuroendocrine",13,2021.0
99,"genes, hub, paad, degs, gbp2",15,2021.0
100,"magnetic, hyperthermia, nanoparticles, mfh, field",13,2021.0
101,"crispr, fts, editing, cbx8, crisprcas9",7,2021.0
102,"culture, 3d, spheroids, cultures, 2d",14,2021.0
103,"snap23, pancreatitis, cqcqd, batches, ap",10,2021.0
104,"gbc, gallbladder, epic1, arrb1, foxd2as1",16,2021.0
105,"antibiotic, piperacillintazobactam, prophylaxis, pneumoniae, bacterial",7,2021.0
106,"mitochondrial, mitophagy, lrpprc, onc212, mitochondria",12,2021.0
107,"mirnas, mirna, serum, tsrnas, ca199",12,2021.0
108,"immunotherapy, checkpoint, immune, dpp, tbi",23,2021.0
109,"dpcar, celiac, artery, axis, appleby",18,2021.0
110,"atezolizumab, bevacizumab, atezobev, plus, sorafenib",3,2021.0
111,"nk, killer, nka, adcc, natural",10,2021.0
112,"exercise, prehabilitation, physical, homebased, muscle",12,2021.0
113,"gastrectomy, anastomosis, totally, anastomotic, laparoscopic",10,2021.0
114,"recurrence, edition, 8th, pvi, local",7,2021.0
115,"integrin, subvsubsub6sub, v6, sup64supcub2b, pet",11,2021.0
116,"obesity, adipokines, adipose, adipocytes, adiponectin",8,2021.0
117,"germline, variants, pathogenic, iatmi, pgvs",11,2021.0
118,"margin, r1, margins, 1mm, r0",13,2021.0
119,"journals, citations, 1044, articles, journal",1,2021.0
120,"tgf, usp15, smad4, transforming, smad7",12,2021.0
121,"ssas, somatostatin, nets, ssa, lanreotide",14,2021.0
122,"vitamin, 25ohd, 13cis, deficiency, 125vd3",12,2021.0
